Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
13e1c362-3bb5-4b94-8b1f-ea6b52c8981b,52d0cd53-4ad7-4192-9e60-13bbf43503b3,"Smooth and hassle-free experience, highly recommend.",Positive,5,Claim
8bcfff70-a430-4e1d-a66d-8a567a4575de,ab38cb3f-b1b8-47d2-a0eb-a25a0a17dc71,Policy purchase was confusing and frustrating.,Negative,2,Support
00511b1e-bd6a-4d06-9c08-4e48ff172347,41727d2a-5153-43b7-a1b2-3953b49ec86f,"It was neither good nor bad, just an average experience.",Neutral,3,Claim
773184ec-b246-43ef-a5a8-45d2d1613bec,66b0c46d-de95-491a-9768-8b9854e0c134,"Smooth and hassle-free experience, highly recommend.",Positive,4,Claim
ec354fa6-0b60-4e70-a6e9-c2240a95ca5c,ade62232-05da-48f3-8000-056921d808ed,The policy purchase experience was seamless and easy.,Positive,4,Claim
4f42b5a3-cf94-4195-a253-43e2122453df,0a93c96d-2ea2-4644-af85-cafcbac40f78,I'm happy with the quick response from the team.,Positive,4,Support
eb0080d8-0b2f-4717-b598-925a821f87d9,8b1b062e-26db-4e60-8b8a-aef35ec2328b,"It was neither good nor bad, just an average experience.",Neutral,4,Support
1f6c8f2b-8963-4c39-97ee-f8fc7d1b10b1,4fc59ffe-4b94-4747-8aa9-e4deb97ec8d1,Policy purchase was confusing and frustrating.,Negative,1,Claim
db0636c4-8dac-4b5e-a8b1-61b836a7247a,8cafa4d3-0462-466d-94e4-8553646c6a07,"Terrible service, my claim took forever to process.",Negative,1,Support
0330fcf2-612d-4164-9fad-c8aa0e36f172,9a425a93-536f-4d3e-8a0f-157bf04ab536,"Policy purchase process was standard, no issues.",Neutral,4,Claim
b66c5d75-6486-4ca6-8c4d-eca25caafee4,0fe8f76a-fbec-4541-b014-86af5840558d,Support was unhelpful and didn't resolve my issue.,Negative,1,Claim
104a5ca9-cdbf-4298-9c36-9c57b7bf3ff4,755807fd-560b-44bd-890f-e1d77acda92d,"It was neither good nor bad, just an average experience.",Neutral,3,Policy Purchase
a3eefadb-4446-40cf-a943-189b7e435bf1,554da818-99ac-4f73-a2ec-948d37b3ff31,"Support was average, they took some time to respond.",Neutral,3,Policy Purchase
25579671-b3a2-4b77-8ab9-14e0b72c90e5,eec09b61-8a2c-403e-a0ea-022fedb3e60b,"Had a really bad experience, will not recommend.",Negative,2,Support
bca50eed-b22f-4aaa-8d8f-d8c18f5cd3e0,80e0088e-0eee-4e14-8f83-a4cad97a579e,"Smooth and hassle-free experience, highly recommend.",Positive,4,Claim
950be73e-651b-43b9-b2e2-e208e157838f,95ccee34-2e44-4d5e-8bd6-7999f0f96b39,"Had to follow up a few times, but got my answer.",Neutral,2,Claim
31f9cf89-8381-41b4-9e63-750f0cb2d6f6,989531e6-bd09-41c8-ac80-8ec99640b240,Support was unhelpful and didn't resolve my issue.,Negative,2,Support
5ef51399-8a3f-41c6-80cc-d98b5d957bb0,5b144785-ec91-47fa-b0fe-330543d5d17b,"Had to follow up a few times, but got my answer.",Neutral,3,Policy Purchase
85ca3901-8a9b-484e-a127-f74a2c1441ca,8c58c58c-4f9c-447d-8d9a-a6b3eac62d9d,"Support was average, they took some time to respond.",Neutral,3,Policy Purchase
a773faf3-3e51-462c-be61-543692df1150,5093ff7f-0075-40eb-8698-6ef90b808271,"Policy purchase process was standard, no issues.",Neutral,4,Policy Purchase
d6971f78-4f2d-4e88-baca-7414b3c6ed4c,88d21bc5-7074-42e0-b47d-a5548ce8cd4a,Policy purchase was confusing and frustrating.,Negative,1,Policy Purchase
fa41cf76-fa42-40e8-a388-de285a37996d,dd7794b8-d104-4015-b419-1e34f4afa889,Customer support was very helpful and resolved my issue.,Positive,4,Claim
68e7a81e-8561-4a47-aa8b-ce4f95775bd8,df52a076-13b7-4094-8bf3-3c291e872e06,"Smooth and hassle-free experience, highly recommend.",Positive,4,Claim
c0b89fdd-f46d-4a6d-b4ae-1241f37eb166,76d75977-a332-4d5b-9b36-1a3ed1629208,"Support was average, they took some time to respond.",Neutral,2,Support
0cb21f64-2027-454d-ac0c-9b7724cc3bfa,8ff8e3d9-c366-4325-9e4b-b2e7a690c94e,"Support was average, they took some time to respond.",Neutral,2,Policy Purchase
478988cd-da31-49d5-b382-123cfc3e86e2,7c24c8cc-f89c-411a-bc40-0e48c7fe3999,"Had a really bad experience, will not recommend.",Negative,2,Support
7d1264fe-96c9-4bd0-bdb8-a015971afeeb,5178c831-a135-46c0-94f4-bc8045035967,Policy purchase was confusing and frustrating.,Negative,1,Support
9fd48488-e92b-40d9-a03e-c9b01c4ea84e,0b8ac4b6-94a6-4823-9b25-90f9d04adbc2,"Policy purchase process was standard, no issues.",Neutral,2,Support
ea20dc03-1fac-457e-a270-2f108b4fb010,0b5facd2-fe93-41fb-b0d7-697ee6dfc86a,"Support was average, they took some time to respond.",Neutral,2,Policy Purchase
4e19ef55-4258-43f9-b9eb-32f91f096ee3,ab58d356-4a29-46bf-a605-3c2ab1468356,"The service was okay, nothing exceptional.",Neutral,2,Policy Purchase
f5cc4be0-26d0-4449-bd96-bc56d3625865,5e62a005-b30c-4d8f-a84e-c7321ebb029c,"Support was average, they took some time to respond.",Neutral,2,Policy Purchase
dd862f8b-ad5a-41b8-80e1-5251b93270bb,c89ccfd8-4f23-46fd-bd6c-ba22fb5326d5,I'm happy with the quick response from the team.,Positive,5,Support
d3d68e6c-897d-4815-bfd0-d808839b54d7,0838afb0-2c8f-4b36-b30b-4ecf5acfcef3,"Had a really bad experience, will not recommend.",Negative,2,Support
baa7a84e-abcb-43d1-b20e-61c4fc5a5334,d53ca193-4029-4f52-abc7-d53d860700da,"Smooth and hassle-free experience, highly recommend.",Positive,4,Claim
6e932ffc-0c0d-4891-92bf-ad8262ff1b9b,d9ed9f97-1c9c-4be6-8284-67901e01377c,Support was unhelpful and didn't resolve my issue.,Negative,1,Policy Purchase
5815a67a-97bf-406c-8163-02465f92b473,b80ce2d6-0079-40a9-968b-86dfdfa6f8d8,"Terrible service, my claim took forever to process.",Negative,2,Policy Purchase
d4946f61-3532-46b6-82bf-0c127eb66a06,6fe65f2f-e65d-43ec-87a1-2ef8d7664d09,"The service was okay, nothing exceptional.",Neutral,4,Claim
ef033a2b-751b-4e69-8c42-f64510634c4e,0cc2fd4b-9748-4ef7-804d-6bc1bcf53e87,"Had to follow up a few times, but got my answer.",Neutral,4,Support
2765e547-f274-4260-ab03-7d18326932fa,8951836b-9061-4449-ae82-7d0ea4aef838,The policy purchase experience was seamless and easy.,Positive,4,Claim
f7a120d0-d242-4fb9-a15e-2cc6055dde05,0027135d-e9f6-44e2-a66b-462bf0ad1ab0,"Support was average, they took some time to respond.",Neutral,2,Support
8a40806c-309f-491f-996a-f37cae0b0080,89222b50-9740-449e-8a01-c7d07170942f,"Policy purchase process was standard, no issues.",Neutral,4,Policy Purchase
9e1375e3-8150-4c37-8525-f05422c3d42a,01346ea2-ba71-4199-96d5-8dd91c106da1,"Had a really bad experience, will not recommend.",Negative,1,Support
c7445c00-8f60-4d7a-b5f1-ea56c4e7f8b3,d6448dc5-f381-4433-bf30-1cb52220666c,"Policy purchase process was standard, no issues.",Neutral,3,Claim
105b9659-ac87-48bf-bd18-aebd9df1c27d,79ea3830-fea7-46df-8a16-1c562552044c,"The service was okay, nothing exceptional.",Neutral,2,Claim
bc99d517-4d37-4b0f-88c7-92100e85b5f1,1e209957-feec-47c2-962c-545e81167c24,I'm happy with the quick response from the team.,Positive,4,Claim
2345352e-23a1-4966-91b4-1c5e440b80de,cba426b3-5e99-458b-a988-b4a87bf4f665,"Policy purchase process was standard, no issues.",Neutral,3,Policy Purchase
ecf9b642-6c0b-4657-8f1f-2c990c2e7960,cd1f8217-614d-4f83-8da9-719a6dd77ce1,Customer support was very helpful and resolved my issue.,Positive,4,Policy Purchase
a36fea0d-b62b-4e9b-8973-d99ce6a2d339,3c4f3fee-edb3-4a6a-8fe3-7517021443b4,I'm happy with the quick response from the team.,Positive,4,Support
109c4d9e-a009-4abe-8e70-06e7fc61d16b,36c3e2d1-acc1-43c4-89de-12ac05170766,"Terrible service, my claim took forever to process.",Negative,2,Policy Purchase
fd98c1a7-39b4-4348-bb4b-c5191be35ab1,76418d96-9763-47d9-a63d-0c29017dbd4b,Policy purchase was confusing and frustrating.,Negative,1,Policy Purchase
cf13f653-259c-45cc-8fce-447784daa863,886713d3-0bf8-4941-a556-2ffcd2912ada,Great service! My claim was processed quickly.,Positive,5,Support
476c88d5-5f9d-404a-bf04-86a1d472ba8b,316d161f-7bf0-4e29-9fa6-d2a3764ef251,"Policy purchase process was standard, no issues.",Neutral,2,Support
3e5dd6f7-9b25-48ab-ad5c-5474dbf28b90,40a6f588-ca7c-4223-8d97-abff3988ef9d,"The service was okay, nothing exceptional.",Neutral,4,Policy Purchase
9aa7da56-613d-42a6-b87c-4ddc13e10473,49b344d6-9c9e-4e39-a4c0-2907880f5780,"Had to follow up a few times, but got my answer.",Neutral,2,Support
fc348cb5-144e-4803-a5fb-845c55bd4090,6cfbb7ef-a66f-49f6-926d-cafb01e7fc21,"Had to follow up a few times, but got my answer.",Neutral,3,Support
e7776ce0-bcee-43d9-9b7f-642f41c3121e,8a097db0-8d15-4236-9bd1-882d74a707c4,"Had to follow up a few times, but got my answer.",Neutral,4,Policy Purchase
f7a522f9-4307-4791-9ebd-48d2938091b9,e1f6c0ff-9f47-44b9-a466-eaaf0be604df,Customer service was rude and dismissive.,Negative,1,Support
06feb35b-00c9-4558-8a0d-2649c7fa73a9,249e3ac4-deb3-4a8d-bd2f-85840efae8f5,"Terrible service, my claim took forever to process.",Negative,2,Claim
c88b7353-484e-4601-8639-62c3a3a298fe,ee2a8570-3640-45c8-9c24-168d54e79819,"Policy purchase process was standard, no issues.",Neutral,3,Support
31ff6860-3ad8-4b51-863d-cfad53445dfd,69270905-8607-40d1-96bd-4ac20973b7ba,"Smooth and hassle-free experience, highly recommend.",Positive,4,Policy Purchase
39ad043b-2243-4f56-81e5-9d86e1f7c21d,3922f783-3441-450f-a241-bd665c5fa99f,I'm happy with the quick response from the team.,Positive,4,Policy Purchase
e573e921-c7ee-4254-9165-5813a4734f48,58c07604-0ffa-41ca-92d7-52660945fda1,Great service! My claim was processed quickly.,Positive,4,Policy Purchase
df790d37-2a15-4456-8935-b56275726db9,4681d34b-7a65-4516-bf24-fe0c6e37d2e9,Customer support was very helpful and resolved my issue.,Positive,4,Claim
b18eee31-d92b-40b6-ab93-136473cd91a9,b2c5b376-c174-4e47-88a1-c91fc724e39c,"Had to follow up a few times, but got my answer.",Neutral,2,Support
f7454563-4771-4eb9-a921-175a29eb693b,82d06122-9b2d-4252-991d-7428c894aaa6,"Policy purchase process was standard, no issues.",Neutral,3,Support
df78d7da-b377-4b3b-a4ea-aabef6a6fe9a,559f18bf-d113-49c4-b1b2-195fe1f8a5c7,Policy purchase was confusing and frustrating.,Negative,2,Support
031a4fac-a4e0-44bb-8873-b70709e8ecdc,7d182fd2-7ed0-468c-9088-717825d25f6b,Support was unhelpful and didn't resolve my issue.,Negative,2,Claim
9b2f7673-2d0f-43ee-bd83-39d3315a00d5,0c1ef266-634e-4322-88fa-cb1fbc5044e9,I'm happy with the quick response from the team.,Positive,5,Policy Purchase
396ed6c4-a1af-47a3-956a-6ca2bae8c0c1,9ef93142-e99a-4f53-bc7a-6618f6fc6dd1,Great service! My claim was processed quickly.,Positive,4,Claim
a955b164-03a5-466e-95c9-b879f8350553,4dbfefca-e716-4d32-8c5e-297870598b07,"Had a really bad experience, will not recommend.",Negative,1,Support
987cbd3e-5878-492a-b6af-a8b56cd21e28,304d7e84-618d-4d0f-9ece-3b20806bec97,"Terrible service, my claim took forever to process.",Negative,2,Policy Purchase
4ca93210-c827-4524-9328-7bcdc35d6ec7,c952005c-8303-47d0-a0dc-aaeca6c88e68,"Had to follow up a few times, but got my answer.",Neutral,4,Support
1ffe198d-19ab-4caa-91fb-6099e286f75a,9ca43d24-ae3b-4ae3-8129-33d2d5f9f059,"Smooth and hassle-free experience, highly recommend.",Positive,4,Support
67de625d-af90-4da4-b405-cf5455b1c6e5,e95fe2a1-c5a6-43d7-9f93-4ee51b022070,The policy purchase experience was seamless and easy.,Positive,4,Claim
5f3132b4-873d-4fdd-870a-f03bd0e2be82,bd6fd5ea-b190-4f56-92f9-ee4d90560bdb,"The service was okay, nothing exceptional.",Neutral,4,Support
4808fc87-1a1e-4b8e-a15d-b8046a44424b,d52b13ae-92f5-4e13-9b4e-ffd2218d2622,Customer service was rude and dismissive.,Negative,2,Policy Purchase
010f31fd-8ea6-4fbb-82f5-eddc6bdb96ef,d218f881-6eb0-4d85-8f36-1fc2c6c23b29,"Smooth and hassle-free experience, highly recommend.",Positive,4,Support
83bd3f95-ef83-480b-9886-7488e6f5b797,c26a837f-f3e3-44f8-bd38-1e39713cf4b2,The policy purchase experience was seamless and easy.,Positive,5,Support
179165b7-469d-4027-bfc4-6e6ddcaf3e0b,c1027336-41d3-43eb-9ee2-890963950e72,"Policy purchase process was standard, no issues.",Neutral,3,Support
46bcbaa1-edec-4017-a40a-779ee2e96548,b9f9dd8c-291c-4d9f-b94b-4da34260f37d,"It was neither good nor bad, just an average experience.",Neutral,3,Claim
f4d876ad-6a7b-4241-9643-3c84104b0941,62e11e89-6573-4373-8039-73a9a2633f70,"Terrible service, my claim took forever to process.",Negative,2,Support
087b7a15-896f-450c-95e2-bb5e8c026b58,32d13be4-0863-4dcd-9407-b6a5d26cd6f0,"Had to follow up a few times, but got my answer.",Neutral,4,Claim
74326c3b-625c-48bd-b652-71718179d104,6beafd40-ab80-4a99-8f11-f877516e6055,Customer service was rude and dismissive.,Negative,2,Claim
2f3e9b5f-4b63-459b-9154-80098326b427,4421679f-9bd9-4909-901b-32c3ebe24df4,"The service was okay, nothing exceptional.",Neutral,3,Support
4ef09365-b7e9-4fd1-96ca-c1d331febdf7,bf2e3876-f9c9-4b5a-8233-5cd7c805fc69,Customer service was rude and dismissive.,Negative,2,Claim
9cce1a9d-b71c-4454-b047-990c583f7dde,7daa7239-fe50-4885-b052-e6ce968ce585,"Support was average, they took some time to respond.",Neutral,4,Support
6a3fbc3e-d1b9-4a54-b4f2-e606c0006fe7,03a283ea-fb5c-41c5-bf20-9444ddb46389,"Had a really bad experience, will not recommend.",Negative,2,Claim
4d1cab90-3d89-4134-ad18-49315c86211c,17602b2a-12fd-473d-aede-865ee5f166c4,Great service! My claim was processed quickly.,Positive,4,Policy Purchase
3fd94643-469b-42f5-86fe-e0ec9ef0f4a2,bfed665b-2a92-4ea0-a895-7e604860ff9b,Policy purchase was confusing and frustrating.,Negative,1,Claim
c9a3eaf4-a204-4d58-bb08-21cfe66ff9b8,23932e5d-3886-4f37-919c-63ba34a5ab76,"Had to follow up a few times, but got my answer.",Neutral,3,Policy Purchase
d11062c7-e18c-49e4-bba6-c79a3fab7b82,621c33a2-cfcf-443e-aa84-18c5dc9c21c3,"It was neither good nor bad, just an average experience.",Neutral,4,Claim
9dd97b58-8bca-4a15-a897-345792a84365,c4e5690e-0a85-4963-ab8b-d45655ef85ef,"Smooth and hassle-free experience, highly recommend.",Positive,4,Policy Purchase
e5e77259-6033-4df8-af9c-8545a56577a5,5c985de8-b48d-47e6-8bee-35f5943edde0,The policy purchase experience was seamless and easy.,Positive,4,Policy Purchase
7409748f-6573-4301-93b0-c6afcda68744,7b8346cf-f7a1-4542-af8e-a89852c35514,"Had to follow up a few times, but got my answer.",Neutral,4,Policy Purchase
a43da4ae-3960-477b-9469-43f938cabcec,64497298-adc2-4be2-a75c-4ed31bb7c71e,Support was unhelpful and didn't resolve my issue.,Negative,1,Policy Purchase
fe9b0ef9-9a10-460e-aaef-12d5bdef0c1d,5608154c-c55d-451f-9255-e9ef9123c1c5,"Policy purchase process was standard, no issues.",Neutral,3,Policy Purchase
bdb704f0-b67e-4083-aa80-c5f5600f5289,9a38851e-53f0-4426-9042-8caa14767f62,"The service was okay, nothing exceptional.",Neutral,2,Support
8c49ffe2-7c83-4c6c-8993-a0db8c8593c2,055c7a41-3288-4f24-879d-ff7a3963b2ad,Customer support was very helpful and resolved my issue.,Positive,5,Support
b9e1e3b5-55be-4720-a85e-9932c9a10e26,04ce4523-cffa-4aff-bcb2-3cb17167c1c5,Support was unhelpful and didn't resolve my issue.,Negative,1,Claim
074d9c33-0dd4-47d8-9c0d-e26cab4d7f8c,b47560a1-7469-448a-a155-d1cb2754471e,The policy purchase experience was seamless and easy.,Positive,4,Policy Purchase
ba6c5368-4605-4251-a8c6-3dfafbfb8a66,b62dbf71-c2fd-4e0c-a2e3-d51905d5c4d1,Support was unhelpful and didn't resolve my issue.,Negative,2,Support
6bdf5ea5-483c-4637-b8e6-76a63de442ea,6257cf4c-4d38-4450-b421-0909a7894135,"Smooth and hassle-free experience, highly recommend.",Positive,4,Claim
0c829471-1dd8-4e9a-bd5f-e5240ac63ec3,9b08aea7-3d0b-4a99-94c4-27bc52f9d6fa,"Smooth and hassle-free experience, highly recommend.",Positive,4,Policy Purchase
12286b18-7637-460f-b06f-da4b69cb1f74,395577d8-66f6-4370-a5d2-6b9ca07d3d79,"Had to follow up a few times, but got my answer.",Neutral,2,Claim
8653d737-4405-4b5f-b87a-52fd4293a047,3e52bf33-65dc-4da1-bf90-7098fd796ecd,"It was neither good nor bad, just an average experience.",Neutral,2,Policy Purchase
10bb151b-2515-4222-8a7d-c9874fb2a919,7f9c1a0e-a757-424b-b2ad-db65421e458c,"Support was average, they took some time to respond.",Neutral,4,Claim
62805031-c79c-460c-b088-e12401298cd5,c9d04544-3350-49bd-89b0-05ec7ba289a3,Great service! My claim was processed quickly.,Positive,4,Policy Purchase
79de0ec3-9032-4aa9-bce3-f23ebb8ba6e5,8ed935bb-bf93-4556-b37a-f6a7dc9dac8c,"Smooth and hassle-free experience, highly recommend.",Positive,4,Claim
8030c28f-49ab-4bd1-9c92-0d19d94d8b65,3ec969e9-c73d-4da1-bfd1-b53d6e5ed44f,"Had to follow up a few times, but got my answer.",Neutral,4,Claim
b0363519-0596-4a5c-aecd-ab17db43faff,9c576caa-649d-4faf-8305-0553f2927fa4,Customer support was very helpful and resolved my issue.,Positive,5,Claim
4a5be0b2-0c78-4183-ad51-7229037448c5,7b76bc5a-30d2-41f5-9e0c-5996ade69aa3,Great service! My claim was processed quickly.,Positive,5,Claim
e7990f42-c9fd-4212-a80d-6f694d3f4a5a,e27a1b4a-fecb-44d1-a2e9-4d1311a8706e,I'm happy with the quick response from the team.,Positive,4,Policy Purchase
b0cbcc66-5a64-4b14-bb89-d0d33e971f39,95f20078-fa32-45a9-b55e-68cff5bcc345,Customer service was rude and dismissive.,Negative,1,Policy Purchase
e68020a3-dbdf-4ef4-81a9-d8147e0dc899,bba59678-ec2f-4105-a7bf-9b76c6578b29,The policy purchase experience was seamless and easy.,Positive,4,Claim
b4e45932-bc85-4228-90a5-0675ee82a33a,2252fa11-8242-488f-899c-67e09cf877e7,"Had a really bad experience, will not recommend.",Negative,1,Claim
718f5ce4-60dd-49a3-9101-1bb68ac1ae6e,fa1cad66-40a4-4499-a007-67c08b6030da,Policy purchase was confusing and frustrating.,Negative,2,Policy Purchase
a67480c8-05ff-40b9-9cee-6b44a6aed139,a3c12db4-e281-438e-a648-70669cc8ff50,"Support was average, they took some time to respond.",Neutral,4,Claim
c127a3b2-e718-4983-be9b-c465cadd360c,28d22982-f76a-46aa-ab51-85d7c3d8a13b,Customer support was very helpful and resolved my issue.,Positive,4,Support
d0e0a434-b1ee-4f7f-b52b-6c2e0eb5a0cd,dbc9d95d-00cd-42a0-a036-1ffacf1a61f7,Support was unhelpful and didn't resolve my issue.,Negative,1,Support
1f953d2d-d0ad-45ea-a935-e6ffca548a5f,edfcb019-2dbc-473a-8986-0f765ac78539,"Smooth and hassle-free experience, highly recommend.",Positive,4,Support
c21bc98b-5ba5-4876-b0e4-6fa6a8875b4a,641daa1f-7c73-4f1a-9e32-0d22f06d959a,Customer service was rude and dismissive.,Negative,1,Claim
c2e64f3e-f569-4ef4-bb20-3f69571cc866,4db00636-ec00-45c3-ac4b-8ee621c92c6d,"It was neither good nor bad, just an average experience.",Neutral,2,Policy Purchase
1f4e643e-2477-4541-a8fd-b77a5cc99ffc,9e04dae4-c374-4ce5-98bd-476e830b46ed,"The service was okay, nothing exceptional.",Neutral,4,Policy Purchase
71ee06ff-eaa6-456f-9feb-60bfd50c98e1,745297cf-3def-48e8-bf87-3e61dfe2ff8b,Great service! My claim was processed quickly.,Positive,4,Claim
2873ba6c-bf61-4fa8-8362-8d892f50f5e4,95be74ae-b657-49ed-9503-2c71246aa630,Policy purchase was confusing and frustrating.,Negative,2,Claim
ae7e83b3-f29e-4188-8a81-032063aa2600,07db4767-9105-4e8f-ae8d-119b27cd34d3,The policy purchase experience was seamless and easy.,Positive,4,Claim
63279550-997a-4280-9021-a21094590567,564a7aa7-97ec-4b59-aba3-e550623edb9a,"The service was okay, nothing exceptional.",Neutral,2,Claim
bedad167-cd1d-4dd4-8ae3-0165fc0ef779,a8e8e4c2-b929-48ab-98dd-bb6adb071e98,"Support was average, they took some time to respond.",Neutral,2,Policy Purchase
489c3222-4f17-4c8c-a08f-7462b050f51f,317f9c1a-3931-4b61-b59c-d44ae019dfb0,"Policy purchase process was standard, no issues.",Neutral,2,Support
4956be1e-86a1-4444-85f2-610b8d8b1e59,ad721637-99f8-4364-8d7a-8a6c3d3a4b4e,Customer support was very helpful and resolved my issue.,Positive,5,Support
522a18e5-1bd7-478a-b725-bbd8879aa949,1dbdff34-10f2-4c97-abcf-7e3653139921,"It was neither good nor bad, just an average experience.",Neutral,2,Support
2c53aeef-04e1-4af5-90e9-d864b8c5edb3,9f3e8ebc-d43e-4f60-a3ec-218937fae60c,Customer support was very helpful and resolved my issue.,Positive,4,Support
8b8aaeae-5633-463b-8f40-d95209fa2c27,ea937420-da46-49b5-a355-d4cc32565d3b,I'm happy with the quick response from the team.,Positive,5,Policy Purchase
3980851a-d856-4450-bf98-5ac3a28c584c,46ef5867-7cf5-4ba3-ba22-b64274e0f9ee,"It was neither good nor bad, just an average experience.",Neutral,4,Support
17bf9cbf-ead1-430c-9847-1b87e56ee51b,d83f6ca7-d6f2-4835-abf5-e48679dd574b,"Had a really bad experience, will not recommend.",Negative,1,Support
bd958115-dc59-4d14-8dd4-8dd17e7aed0a,b8d672e9-3f8a-4176-bedf-88331fedaa26,Policy purchase was confusing and frustrating.,Negative,2,Claim
fe0afda0-58ec-4407-a41a-193427be55e4,805658c0-6c34-4631-97ba-0e238d00ef2d,"Had to follow up a few times, but got my answer.",Neutral,2,Claim
a15d0b63-a89e-426b-a307-9098b3f2976e,7ca651b9-652e-45ac-bc8b-8eaffd6af7fa,"It was neither good nor bad, just an average experience.",Neutral,3,Support
24ba62a0-3038-430d-92ed-5883294cc794,e28dd022-f0c5-457b-9604-8c735fed1790,"Had a really bad experience, will not recommend.",Negative,1,Claim
74603483-e88a-4103-a25e-916b742d7855,0eb6db76-eef7-43be-963c-7e73eef70576,"Had to follow up a few times, but got my answer.",Neutral,4,Policy Purchase
0fe12fe3-562a-449b-b911-f73462e39a4b,d100c091-4bab-41d8-b5c6-0af410863396,"Terrible service, my claim took forever to process.",Negative,1,Policy Purchase
2dc06233-f8a7-4117-855d-7ae47953d4f8,38f694b2-8115-4a2a-8d49-dc16eae05506,Great service! My claim was processed quickly.,Positive,4,Claim
ea871854-c5cb-4f1f-b82d-423a9b579623,ff657062-cf56-4e8d-aba6-78ce1dd67c46,Customer support was very helpful and resolved my issue.,Positive,5,Claim
88844867-bc79-4351-b1d1-33a166c50d36,affacfbc-1b2f-4103-8f2b-c964e2b00061,"Support was average, they took some time to respond.",Neutral,2,Support
bf653d17-5236-4b22-b41f-fc5503969d64,76b79841-4ad3-4a8d-8e85-68d888d166e0,Customer support was very helpful and resolved my issue.,Positive,4,Claim
1dcb5fba-3925-44ac-ab5a-0c2ae524caaa,2f7d2f61-4dce-4ab1-a782-92d7350d2ca9,Customer service was rude and dismissive.,Negative,2,Policy Purchase
9600bf44-8ac0-4b52-bf4e-e9dd601a677b,0646829e-7029-49df-bfc2-0a1f55c02975,The policy purchase experience was seamless and easy.,Positive,4,Claim
0a8ba49a-c7ab-467d-aed9-f477b2981db6,157d4426-8a88-4842-8f8f-86739048ddd2,Customer service was rude and dismissive.,Negative,1,Policy Purchase
e5232391-299b-499f-8039-26f948ebf23f,dff08cb9-0e98-405d-9514-42b84e153ced,Customer service was rude and dismissive.,Negative,1,Claim
bc811e45-6cc7-4eea-9dda-0431a8c40cfd,ae7884e0-2d54-4af8-a084-52c5d34b720b,"Terrible service, my claim took forever to process.",Negative,2,Claim
702a7bb5-92ca-4a67-bc91-8a768f4daa47,e98d3f42-7af1-44dc-901d-0a0c07a0d641,"Policy purchase process was standard, no issues.",Neutral,3,Claim
3f373717-2b6b-4930-b1a5-7b86e21ff2fa,1bfdad3a-72a0-4002-9e4f-a41624195984,Great service! My claim was processed quickly.,Positive,4,Support
ab471f31-6787-4d5a-aba4-c884e4841185,b8ea7dd1-f817-4125-9e1d-5416b2c24503,"Terrible service, my claim took forever to process.",Negative,1,Claim
59733742-d0b6-48a7-9959-cc302703eb4a,29822175-7632-4f93-9971-72fdeb844136,"The service was okay, nothing exceptional.",Neutral,2,Policy Purchase
65b39544-79fc-4b20-b3d2-fb55fdad6fa0,4051c895-0763-4345-aa7f-5a4d3c999fe9,Customer service was rude and dismissive.,Negative,1,Policy Purchase
516d8886-9a96-4eec-836a-ef08bc406cce,a4bc6331-e3af-40d4-afb7-616eb7eeaf26,Support was unhelpful and didn't resolve my issue.,Negative,1,Support
ddb5142f-5d9b-4a6e-82b1-7b1cb042cbc8,5e118f35-fdcc-4843-abb7-e4a8ef870626,"Terrible service, my claim took forever to process.",Negative,2,Claim
a0332d03-0240-4071-8ca5-66b01ce569f0,a6d8764f-f116-491d-8bb9-56589b0719f3,"Had a really bad experience, will not recommend.",Negative,1,Policy Purchase
f92d4eb3-dd2f-4e73-8a86-999d1535b792,58329821-dedc-4ae2-bcd1-797e434e2602,I'm happy with the quick response from the team.,Positive,4,Policy Purchase
b14746d4-b527-4301-aef0-4d20f1f44ff5,8ca7b419-168e-47cb-84cf-58a2ed46782e,Great service! My claim was processed quickly.,Positive,4,Policy Purchase
9f20dd02-b200-4814-9994-bacfedb26542,ce7f919d-7b7b-4289-8f93-858a5ec3760c,I'm happy with the quick response from the team.,Positive,5,Support
06c3d59e-d2fc-4fdd-8359-1086c07900bc,aab4c343-7aca-4451-8e8e-554bef296392,"It was neither good nor bad, just an average experience.",Neutral,2,Policy Purchase
b07aae38-ba37-4511-9a73-07325d22c54b,bb8f9121-cc9f-4d9b-a928-8c84f9beaaae,"Had to follow up a few times, but got my answer.",Neutral,4,Claim
06c375f8-ce20-40ba-97ad-052acda573c6,7aaa3dfa-4aaa-422c-9a91-ac9474d83586,Policy purchase was confusing and frustrating.,Negative,2,Policy Purchase
f802e341-d92e-486d-929d-58613eb0e221,819e6ac9-9c9f-4c61-b9bf-2210deb59b58,"Support was average, they took some time to respond.",Neutral,4,Policy Purchase
5cb404fc-92f6-44f6-805c-65d748e5fdf4,db5b619e-2581-4d3f-b55c-2f74ce096ab0,Policy purchase was confusing and frustrating.,Negative,2,Policy Purchase
cf4527f7-04eb-4793-bad1-16e953f22c24,56cbd2c8-724e-4d47-af1f-0e588164924a,Customer service was rude and dismissive.,Negative,1,Support
ecbb8d67-2667-4816-a0a6-afc78f1f927d,c4ea1331-2036-4001-a2a9-e1e62b269d00,"Support was average, they took some time to respond.",Neutral,3,Policy Purchase
